image,tile_name,total_pixels,black_pixels,non_black_pixels
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=20236,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=21116,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=21996,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=22876,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=23756,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=24636,w=880,h=879]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=25515,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=26395,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=27275,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=28155,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=29035,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=29915,w=880,h=879]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=30794,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=31674,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=32554,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=33434,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=34314,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=20236,y=9678,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=21116,y=0,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=21116,y=10558,w=880,h=880]",480000,480000,0
16045-1-101002,"16045-1-101002 [d=2.1996,x=21116,y=11438,w=880,h=880]",480000,479997,3
